contrast,.value,.lower,.upper,.width,.point,.interval
explicitIgnorance - factH,0.8805481767561978,0.44713921786004124,1.340370657745157,0.95,mean,hdi
explicitIgnorance - factL,1.5931174223953999,1.021936023430118,2.2051788490773094,0.95,mean,hdi
factL - factH,-0.7125692456392021,-1.4197779258848984,-0.023158970207087296,0.95,mean,hdi
