contrast,.value,.lower,.upper,.width,.point,.interval
explicitIgnorance - factH,0.0018770058070721207,-0.498933306468915,0.4797732721866585,0.95,mean,hdi
explicitIgnorance - factL,0.5840174511909222,0.15991036419231597,1.0083320920177097,0.95,mean,hdi
factL - factH,-0.58214044538385,-1.1665719895483375,0.005362322532600306,0.95,mean,hdi
